item_id,order_id,product_id,quantity,unit_price,total_price,return_requested,warehouse_location
ITEM00064452,ORD0021459,PROD01386,3,46345.57,139036.71,No,BLR
ITEM00064453,ORD0021459,PROD00024,1,57869.88,57869.88,No,HYD
ITEM00064454,ORD0021460,PROD01005,7,-66764.54,467351.78,yes,
ITEM00064455,ORD0021460,PROD01589,7,32088.45,224619.15,No,Bangalore WH
ITEM00064456,ORD0021460,PROD01125,2,16948.02,33896.04,No,Mumbai WH
ITEM00064457,ORD0021460,PROD01106,8,28350.87,226806.96,Yes,Mumbai WH
ITEM00064458,ORD0021461,PROD00248,8,8328.63,66629.04,No,
ITEM00064459,ORD0021462,PROD00323,5,45145.39,225726.95,No,DELHI WH
ITEM00064460,ORD0021462,PROD01998,6,,418353.72,No,Mumbai WH
ITEM00064461,ORD0021463,PROD00405,4,53331.67,213326.68,yes,DELHI WH
ITEM00064462,ORD0021463,PROD00644,4,24158.05,96632.2,No,DELHI WH
ITEM00064463,ORD0021463,PROD00360,10,43082.39,430823.9,No,
ITEM00064464,ORD0021463,PROD01548,10,18250.42,182504.2,No,HYD
ITEM00064465,ORD0021464,PROD00195,8,23172.55,,No,NA
ITEM00064466,ORD0021464,PROD01700,4,71523.45,286093.8,No,Hyderabad WH
ITEM00064467,ORD0021465,PROD00142,10,48925.3,489253.0,No,Mumbai WH
ITEM00064468,ORD0021465,PROD01538,3,39184.63,117553.89,No,BLR
ITEM00064469,ORD0021465,PROD00543,5,11241.46,56207.3,No,HYD
ITEM00064470,ORD0021465,PROD01720,999,12297.99,12297.99,No,
ITEM00064471,ORD0021465,PROD00215,3,52614.1,157842.3,No,
ITEM00064472,ORD0021466,PROD01364,3,49769.14,149307.42,No,Mumbai WH
ITEM00064473,ORD0021467,PROD00304,7,70600.46,494203.22,No,
ITEM00064474,ORD0021467,PROD01845,5,13629.57,68147.85,No,
ITEM00064475,ORD0021467,PROD01072,5,36689.47,183447.35,No,NA
ITEM00064476,ORD0021468,PROD00509,7,7213.33,0,no,
ITEM00064477,ORD0021468,PROD01193,,51753.33,465779.97,No,Delhi WH
ITEM00064478,ORD0021468,PROD90294,4,0,262313.0,No,NA
ITEM00064479,ORD0021468,PROD01442,2,67137.34,134274.68,No,Mumbai WH
ITEM00064480,ORD0021468,PROD90061,6,23820.29,142921.74,no,Chennai WH
ITEM00064481,ORD0021469,PROD01543,8,71021.63,568173.04,No,Delhi WH
ITEM00064482,ORD0021469,PROD01511,5,12464.21,62321.05,No,Mumbai WH
ITEM00064483,ORD0021470,PROD00740,1,451.81,451.81,No,BLR
ITEM00064484,ORD0021470,PROD00204,5,39096.65,195483.25,no,Chennai WH
ITEM00064485,ORD0021471,PROD01920,7,19792.79,138549.53,No,Chennai WH
ITEM00064486,ORD0021471,PROD00305,6,74702.06,448212.36,,HYD
ITEM00064487,ORD0021471,PROD00583,0,15733.47,15733.47,No,Hyderabad WH
ITEM00064488,ORD0021471,PROD00739,,11144.4,-66866.4,0,Delhi WH
ITEM00064489,ORD0021472,PROD01861,8,17489.04,139912.32,No,
ITEM00064490,ORD0021472,PROD00044,5,17089.26,85446.3,0,Bangalore WH
ITEM00064491,ORD0021472,PROD00716,7,35957.17,251700.19,No,DELHI WH
ITEM00064492,ORD0021472,PROD01515,8,12425.19,99401.52,No,Bangalore WH
ITEM00064493,ORD0021473,PROD00934,6,72583.54,435501.24,No,
ITEM00064494,ORD0021474,PROD99040,4,60221.97,240887.88,No,Hyderabad WH
ITEM00064495,ORD0021474,PROD00481,7,76362.56,534537.92,No,
ITEM00064496,ORD0021474,PROD00165,8,71793.48,574347.84,yes,Bangalore WH
ITEM00064497,ORD0021474,PROD95743,5,44160.45,220802.25,No,Delhi WH
ITEM00064498,ORD0021474,PROD01030,4,68063.35,272253.4,No,Hyderabad WH
ITEM00064499,ORD0021475,PROD00276,8,9999999,450705.36,No,DELHI WH
ITEM00064500,ORD0021475,PROD94101,7,15568.97,108982.79,Yes,mumbai wh
ITEM00064501,ORD0021475,PROD01089,10,-77100.57,771005.7,1,
ITEM00064502,ORD0021475,PROD00862,7,-24685.92,172801.44,No,HYD
ITEM00064503,ORD0021475,PROD00483,8,70201.5,561612.0,No,Bangalore WH
ITEM00064504,ORD0021476,PROD00911,5,45862.61,229313.05,No,Bangalore WH
ITEM00064505,ORD0021476,PROD01391,6,46558.79,279352.74,no,Delhi WH
ITEM00064506,ORD0021477,PROD01945,4,35005.67,140022.68,No,Delhi WH
ITEM00064507,ORD0021477,PROD00667,2,65625.33,131250.66,No,Delhi WH
ITEM00064508,ORD0021478,PROD00551,3,18191.21,54573.63,No,
ITEM00064509,ORD0021478,PROD01103,5,49999.77,249998.85,No,Mumbai WH
ITEM00064510,ORD0021478,PROD00422,2,73719.87,147439.74,,mumbai wh
ITEM00064511,ORD0021479,PROD01555,7,49129.51,343906.57,No,HYD
ITEM00064512,ORD0021479,PROD01537,2,0,139004.74,No,Chennai WH
ITEM00064513,ORD0021480,PROD00654,10,5996.53,59965.3,No,mumbai wh
ITEM00064514,ORD0021480,PROD00589,8,60681.3,485450.4,No,Mumbai WH
ITEM00064515,ORD0021480,PROD00635,7,22539.93,157779.51,,HYD
ITEM00064516,ORD0021481,PROD00279,1,64401.95,64401.95,No,
ITEM00064517,ORD0021481,PROD00664,10,17353.26,173532.6,No,Hyderabad WH
ITEM00064518,ORD0021481,PROD00170,1,23342.37,23342.37,0,
ITEM00064519,ORD0021481,PROD00138,1,10081.72,10081.72,No,Mumbai WH
ITEM00064520,ORD0021482,PROD00358,5,54754.27,273771.35,No,Bangalore WH
ITEM00064521,ORD0021482,PROD00499,3,18399.98,55199.94,No,Hyderabad WH
ITEM00064522,ORD0021482,PROD92819,10,24694.22,246942.2,No,Delhi WH
ITEM00064523,ORD0021482,PROD01156,8,15186.45,121491.6,No,DELHI WH
ITEM00064524,ORD0021482,PROD01857,3,66323.37,198970.11,No,NA
ITEM00064525,ORD0021483,PROD00630,9,51179.98,460619.82,No,
ITEM00064526,ORD0021483,PROD00268,3,3973.29,11919.87,No,BLR
ITEM00064527,ORD0021483,PROD01285,3,30125.27,90375.81,No,
ITEM00064528,ORD0021483,PROD01176,3,27050.0,81150.0,No,
ITEM00064529,ORD0021483,PROD95080,6,31737.01,190422.06,No,Mumbai WH
ITEM00064530,ORD0021484,PROD01411,7,44076.99,308538.93,No,
ITEM00064531,ORD0021484,PROD00987,9,0,637623.99,No,DELHI WH
ITEM00064532,ORD0021484,PROD00665,10,7125.53,71255.3,Yes,
ITEM00064533,ORD0021484,PROD01581,5,22146.42,110732.1,no,mumbai wh
ITEM00064534,ORD0021484,PROD01178,6,74484.99,446909.94,No,Bangalore WH
ITEM00064535,ORD0021485,PROD01121,9,36634.48,329710.32,1,DELHI WH
ITEM00064536,ORD0021485,PROD00671,9,26064.27,234578.43,No,
ITEM00064537,ORD0021485,PROD00048,2,38312.71,-76625.42,No,DELHI WH
ITEM00064538,ORD0021486,PROD01508,6,40763.19,244579.14,No,
ITEM00064539,ORD0021487,PROD00972,9,18926.2,170335.8,No,mumbai wh
ITEM00064540,ORD0021488,PROD00239,5,65146.41,-325732.05,No,Bangalore WH
ITEM00064541,ORD0021488,PROD01653,1,8260.75,8260.75,No,mumbai wh
ITEM00064542,ORD0021488,PROD00805,9,45855.18,412696.62,0,HYD
ITEM00064543,ORD0021489,PROD01342,9,38449.22,346042.98,No,mumbai wh
ITEM00064544,ORD0021489,PROD00798,10,51423.39,514233.9,1,BLR
ITEM00064545,ORD0021489,PROD00043,10,68460.9,684609.0,No,BLR
ITEM00064546,ORD0021489,PROD01985,9,3102.97,27926.73,No,HYD
ITEM00064547,ORD0021489,PROD00965,5,0,206018.85,No,Delhi WH
ITEM00064548,ORD0021490,PROD00749,9,75006.3,675056.7,No,NA
ITEM00064549,ORD0021490,PROD00822,3,74784.59,224353.77,1,HYD
ITEM00064550,ORD0021490,PROD00633,1,5467.9,5467.9,No,DELHI WH
ITEM00064551,ORD0021490,PROD01188,4,43063.85,172255.4,1,Mumbai WH
ITEM00064552,ORD0021490,PROD01630,4,47270.35,189081.4,No,Chennai WH
ITEM00064553,ORD0021491,PROD00006,3,45317.95,135953.85,yes,Bangalore WH
ITEM00064554,ORD0021491,PROD01891,8,69595.27,556762.16,No,Hyderabad WH
ITEM00064555,ORD0021491,PROD00904,10,67120.02,671200.2,no,Delhi WH
ITEM00064556,ORD0021492,PROD00268,6,57609.1,345654.6,0,Mumbai WH
ITEM00064557,ORD0021492,PROD00796,10,77627.41,776274.1,No,
ITEM00064558,ORD0021492,PROD01095,6,16744.22,100465.32,No,BLR
ITEM00064559,ORD0021493,PROD00874,8,25626.7,205013.6,No,
ITEM00064560,ORD0021493,PROD00398,3,36264.35,108793.05,No,BLR
ITEM00064561,ORD0021493,PROD01967,4,-44892.54,179570.16,No,Hyderabad WH
ITEM00064562,ORD0021494,PROD01796,6,33060.16,198360.96,No,Delhi WH
ITEM00064563,ORD0021494,PROD00618,10,29887.04,0,No,DELHI WH
ITEM00064564,ORD0021495,PROD01092,3,22222.33,66666.99,,Mumbai WH
ITEM00064565,ORD0021495,PROD01929,2,55519.62,111039.24,No,Delhi WH
ITEM00064566,ORD0021495,PROD01635,9,14684.44,132159.96,No,Hyderabad WH
ITEM00064567,ORD0021495,PROD01570,1,45852.67,,no,HYD
ITEM00064568,ORD0021495,PROD00825,3,31327.03,93981.09,1,mumbai wh
ITEM00064569,ORD0021496,PROD00713,5,40849.37,204246.85,No,Mumbai WH
ITEM00064570,ORD0021496,PROD00403,7,45598.06,319186.42,no,Hyderabad WH
ITEM00064571,ORD0021496,PROD98734,10,24449.05,244490.5,1,DELHI WH
ITEM00064572,ORD0021497,PROD00301,3,23462.36,70387.08,No,NA
ITEM00064573,ORD0021497,PROD00155,4,54217.35,216869.4,No,DELHI WH
ITEM00064574,ORD0021498,PROD01706,10,,762689.2,No,Chennai WH
ITEM00064575,ORD0021498,PROD01094,1,15481.64,15481.64,No,Hyderabad WH
ITEM00064576,ORD0021498,PROD01671,1,12171.53,12171.53,No,
ITEM00064577,ORD0021498,PROD01271,9,67572.2,608149.8,No,Chennai WH
ITEM00064578,ORD0021499,PROD00863,9,30436.0,273924.0,No,Chennai WH
ITEM00064579,ORD0021499,PROD00749,5,14091.66,70458.3,No,Hyderabad WH
ITEM00064580,ORD0021499,PROD01445,2,72550.87,,No,Mumbai WH
ITEM00064581,ORD0021499,PROD00480,,62939.2,314696.0,Yes,Chennai WH
ITEM00064582,ORD0021500,PROD01731,9,25662.42,230961.78,1,Mumbai WH
ITEM00064583,ORD0021500,PROD01744,8,1759.36,14074.88,No,NA
ITEM00064584,ORD0021500,PROD01339,10,,773766.7,Yes,Delhi WH
ITEM00064585,ORD0021500,PROD00716,8,79183.87,633470.96,No,Hyderabad WH
ITEM00064586,ORD0021500,PROD01459,2,78934.75,157869.5,0,BLR
ITEM00064587,ORD0021501,PROD00134,1,35428.15,35428.15,No,Delhi WH
ITEM00064588,ORD0021501,PROD00860,4,60263.52,241054.08,No,
ITEM00064589,ORD0021501,PROD01972,3,12273.89,36821.67,No,Delhi WH
ITEM00064590,ORD0021501,PROD00437,7,77088.83,539621.81,No,Hyderabad WH
ITEM00064591,ORD0021502,PROD01349,9,76724.48,690520.32,No,Chennai WH
ITEM00064592,ORD0021502,PROD00426,-1,61998.61,371991.66,Yes,DELHI WH
ITEM00064593,ORD0021502,PROD01625,7,29458.37,206208.59,No,BLR
ITEM00064594,ORD0021502,PROD00357,8,76354.6,610836.8,No,
ITEM00064595,ORD0021503,PROD00183,6,77251.72,463510.32,No,
ITEM00064596,ORD0021503,PROD01334,10,75127.1,751271.0,No,NA
ITEM00064597,ORD0021503,PROD00624,0,46597.18,419374.62,No,
ITEM00064598,ORD0021503,PROD01999,8,24145.8,193166.4,No,HYD
ITEM00064599,ORD0021503,PROD01601,10,13918.99,139189.9,No,Delhi WH
ITEM00064600,ORD0021504,PROD00214,5,58361.21,291806.05,No,Delhi WH
ITEM00064601,ORD0021504,PROD01625,4,43155.41,172621.64,No,HYD
ITEM00064602,ORD0021504,PROD01709,7,66301.38,464109.66,No,DELHI WH
ITEM00064603,ORD0021504,PROD01180,6,21361.05,128166.3,No,Delhi WH
ITEM00064604,ORD0021505,PROD00059,4,72324.73,289298.92,no,
ITEM00064605,ORD0021505,PROD01524,10,,422802.6,yes,HYD
ITEM00064606,ORD0021505,PROD01208,9,28799.53,259195.77,No,
ITEM00064607,ORD0021505,PROD00765,3,31063.43,93190.29,No,DELHI WH
ITEM00064608,ORD0021506,PROD01705,1,14761.99,14761.99,No,Delhi WH
ITEM00064609,ORD0021506,PROD01133,999,4887.4,4887.4,No,Delhi WH
ITEM00064610,ORD0021506,PROD01796,4,33857.35,135429.4,No,
ITEM00064611,ORD0021507,PROD00075,4,21408.49,,1,mumbai wh
ITEM00064612,ORD0021507,PROD00495,7,57908.79,405361.53,No,DELHI WH
ITEM00064613,ORD0021508,PROD01634,3,45864.11,137592.33,No,mumbai wh
ITEM00064614,ORD0021509,PROD01773,5,61610.35,308051.75,No,Hyderabad WH
ITEM00064615,ORD0021510,PROD01981,3,13488.06,40464.18,No,BLR
ITEM00064616,ORD0021511,PROD00998,5,3749.33,18746.65,No,mumbai wh
ITEM00064617,ORD0021511,PROD00504,5,35389.59,176947.95,0,mumbai wh
ITEM00064618,ORD0021511,PROD00360,10,35402.2,354022.0,No,
ITEM00064619,ORD0021511,PROD00479,1,11423.38,11423.38,No,
ITEM00064620,ORD0021511,PROD00809,6,,108810.18,No,DELHI WH
ITEM00064621,ORD0021512,PROD01019,10,,530283.7,No,
ITEM00064622,ORD0021512,PROD00885,4,13117.73,52470.92,No,DELHI WH
ITEM00064623,ORD0021512,PROD01949,1,0,74853.95,No,
ITEM00064624,ORD0021512,PROD01912,7,2329.55,16306.85,No,mumbai wh
ITEM00064625,ORD0021512,PROD01966,8,5442.94,-43543.52,No,Bangalore WH
ITEM00064626,ORD0021513,PROD01339,5,65762.95,328814.75,No,Bangalore WH
ITEM00064627,ORD0021513,PROD00948,6,13085.77,78514.62,No,mumbai wh
ITEM00064628,ORD0021513,PROD01342,2,23098.68,46197.36,No,Delhi WH
ITEM00064629,ORD0021513,PROD00176,3,7707.96,23123.88,No,
ITEM00064630,ORD0021513,PROD00633,7,9999999,90462.54,Yes,Delhi WH
ITEM00064631,ORD0021514,PROD00237,2,11297.65,22595.3,No,DELHI WH
ITEM00064632,ORD0021514,PROD00105,8,2351.25,18810.0,No,
ITEM00064633,ORD0021515,PROD01959,8,46415.92,371327.36,No,mumbai wh
ITEM00064634,ORD0021515,PROD00499,5,-35030.07,175150.35,,Chennai WH
ITEM00064635,ORD0021515,PROD00236,9,14382.33,129440.97,No,
ITEM00064636,ORD0021515,PROD00062,2,59254.02,118508.04,No,
ITEM00064637,ORD0021516,PROD01473,8,3357.51,26860.08,No,
ITEM00064638,ORD0021516,PROD00220,2,49767.67,99535.34,No,DELHI WH
ITEM00064639,ORD0021516,PROD01682,3,31580.5,94741.5,Yes,BLR
ITEM00064640,ORD0021517,PROD00580,5,48349.47,241747.35,No,
ITEM00064641,ORD0021517,PROD01205,5,51802.31,259011.55,No,Hyderabad WH
ITEM00064642,ORD0021517,PROD01597,3,35423.78,106271.34,No,mumbai wh
ITEM00064643,ORD0021518,PROD01858,5,60338.49,301692.45,No,NA
ITEM00064644,ORD0021518,PROD00451,1,32765.77,-32765.77,No,BLR
ITEM00064645,ORD0021518,PROD00355,7,15670.99,109696.93,No,Chennai WH
ITEM00064646,ORD0021518,PROD00025,8,36092.71,288741.68,No,Delhi WH
ITEM00064647,ORD0021518,PROD01942,10,68896.1,688961.0,No,DELHI WH
ITEM00064648,ORD0021519,PROD00856,1,5827.62,5827.62,No,
ITEM00064649,ORD0021520,PROD00879,8,38702.3,309618.4,No,Mumbai WH
ITEM00064650,ORD0021520,PROD00027,9,31911.79,287206.11,No,DELHI WH
ITEM00064651,ORD0021520,PROD00646,7,44523.25,-311662.75,No,DELHI WH
ITEM00064652,ORD0021520,PROD01533,3,41751.92,125255.76,No,
ITEM00064653,ORD0021521,PROD01643,9,23679.97,213119.73,No,HYD
ITEM00064654,ORD0021521,PROD01170,3,78194.64,234583.92,No,Bangalore WH
ITEM00064655,ORD0021521,PROD00970,4,72122.22,288488.88,No,NA
ITEM00064656,ORD0021521,PROD01069,10,72381.47,723814.7,No,HYD
ITEM00064657,ORD0021521,PROD00131,9,44255.76,398301.84,No,Delhi WH
ITEM00064658,ORD0021522,PROD01905,10,76958.0,769580.0,1,NA
ITEM00064659,ORD0021522,PROD01021,2,416.98,833.96,Yes,
ITEM00064660,ORD0021522,PROD00784,7,67546.83,472827.81,yes,BLR
ITEM00064661,ORD0021522,PROD01315,3,,79953.63,No,
ITEM00064662,ORD0021523,PROD01118,3,5581.18,16743.54,No,Delhi WH
ITEM00064663,ORD0021523,PROD01376,-1,68507.38,68507.38,No,Mumbai WH
ITEM00064664,ORD0021523,PROD01478,10,39587.29,395872.9,no,NA
ITEM00064665,ORD0021524,PROD01186,6,78214.65,469287.9,No,mumbai wh
ITEM00064666,ORD0021524,PROD00716,8,12326.86,98614.88,No,DELHI WH
ITEM00064667,ORD0021524,PROD01263,5,21084.58,105422.9,No,NA
ITEM00064668,ORD0021525,PROD00021,4,40425.29,161701.16,0,Hyderabad WH
ITEM00064669,ORD0021525,PROD00818,5,55225.93,276129.65,No,HYD
ITEM00064670,ORD0021525,PROD01038,10,69411.04,694110.4,yes,mumbai wh
ITEM00064671,ORD0021525,PROD01280,6,0,0,Yes,HYD
ITEM00064672,ORD0021526,PROD01895,999,56842.13,170526.39,Yes,BLR
ITEM00064673,ORD0021526,PROD01291,,31075.2,155376.0,No,Chennai WH
ITEM00064674,ORD0021526,PROD00614,9,15228.07,137052.63,1,Mumbai WH
ITEM00064675,ORD0021527,PROD00501,5,663.17,3315.85,yes,HYD
ITEM00064676,ORD0021527,PROD00648,8,64062.62,512500.96,No,Mumbai WH
ITEM00064677,ORD0021527,PROD00756,2,70939.08,141878.16,No,Hyderabad WH
ITEM00064678,ORD0021527,PROD94240,2,5098.87,10197.74,No,Hyderabad WH
ITEM00064679,ORD0021528,PROD00964,5,40975.65,204878.25,No,
ITEM00064680,ORD0021529,PROD00068,10,4467.1,44671.0,No,
ITEM00064681,ORD0021530,PROD00862,8,35406.07,283248.56,No,Bangalore WH
ITEM00064682,ORD0021530,PROD90009,3,27283.5,81850.5,No,HYD
ITEM00064683,ORD0021530,PROD00960,10,63104.12,631041.2,,BLR
ITEM00064684,ORD0021531,PROD01909,0,9999999,209346.9,no,
ITEM00064685,ORD0021531,PROD00622,0,72530.99,652778.91,No,BLR
ITEM00064686,ORD0021531,PROD01243,4,63766.41,255065.64,1,Bangalore WH
ITEM00064687,ORD0021532,PROD01684,9,30703.9,276335.1,No,mumbai wh
ITEM00064688,ORD0021532,PROD01022,4,76249.52,304998.08,No,Mumbai WH
ITEM00064689,ORD0021532,PROD01329,8,9915.79,79326.32,No,Mumbai WH
ITEM00064690,ORD0021533,PROD01240,2,31533.29,63066.58,No,
ITEM00064691,ORD0021533,PROD00533,9,69753.94,627785.46,No,Delhi WH
ITEM00064692,ORD0021533,PROD01281,7,28440.36,199082.52,No,DELHI WH
ITEM00064693,ORD0021533,PROD00756,3,0,59338.02,No,Hyderabad WH
ITEM00064694,ORD0021533,PROD01376,5,23097.92,115489.6,No,Chennai WH
ITEM00064695,ORD0021534,PROD01683,9,12053.17,108478.53,No,DELHI WH
ITEM00064696,ORD0021534,PROD01977,9,58172.15,523549.35,1,NA
ITEM00064697,ORD0021534,PROD00889,8,42646.86,341174.88,No,BLR
ITEM00064698,ORD0021534,PROD01012,0,26944.35,107777.4,No,NA
ITEM00064699,ORD0021535,PROD00374,8,8558.88,68471.04,No,HYD
ITEM00064700,ORD0021535,PROD01643,1,31078.08,31078.08,No,NA
ITEM00064701,ORD0021536,PROD00932,5,77990.54,389952.7,Yes,Chennai WH
ITEM00064702,ORD0021536,PROD01431,5,17075.03,85375.15,No,Delhi WH
ITEM00064703,ORD0021536,PROD00503,2,23145.02,46290.04,No,DELHI WH
ITEM00064704,ORD0021536,PROD00807,4,1034.32,4137.28,No,
ITEM00064705,ORD0021537,PROD01290,1,43558.78,43558.78,No,Hyderabad WH
ITEM00064706,ORD0021537,PROD99022,10,21565.28,215652.8,0,Hyderabad WH
ITEM00064707,ORD0021538,PROD00307,7,2890.17,20231.19,No,HYD
ITEM00064708,ORD0021539,PROD01162,7,38762.73,271339.11,No,Delhi WH
ITEM00064709,ORD0021539,PROD00958,7,31182.2,218275.4,No,NA
ITEM00064710,ORD0021539,PROD00235,1,76829.86,76829.86,No,
ITEM00064711,ORD0021540,PROD01429,3,2891.99,8675.97,1,BLR
ITEM00064712,ORD0021540,PROD00938,3,46108.56,138325.68,No,
ITEM00064713,ORD0021540,PROD01266,1,74696.37,74696.37,No,Mumbai WH
ITEM00064714,ORD0021540,PROD00291,7,75646.93,0,No,Bangalore WH
ITEM00064715,ORD0021540,PROD01468,7,9999999,180918.22,yes,Delhi WH
ITEM00064716,ORD0021541,PROD00104,7,9999999,255131.52,No,HYD
ITEM00064717,ORD0021541,PROD00588,4,0,182465.76,No,
ITEM00064718,ORD0021542,PROD01406,3,22685.45,68056.35,No,NA
ITEM00064719,ORD0021543,PROD01662,8,51818.61,414548.88,No,Hyderabad WH
ITEM00064720,ORD0021543,PROD01584,6,57403.37,344420.22,No,mumbai wh
ITEM00064721,ORD0021543,PROD00398,8,15394.31,-123154.48,No,mumbai wh
ITEM00064722,ORD0021544,PROD01088,2,25265.72,50531.44,No,Chennai WH
ITEM00064723,ORD0021544,PROD01633,6,8682.38,52094.28,No,BLR
ITEM00064724,ORD0021544,PROD01316,7,39317.85,275224.95,No,NA
ITEM00064725,ORD0021544,PROD00487,10,71692.94,716929.4,No,BLR
ITEM00064726,ORD0021545,PROD00993,7,29741.88,208193.16,No,BLR
ITEM00064727,ORD0021545,PROD00262,2,68955.96,137911.92,,
ITEM00064728,ORD0021545,PROD00846,1,36614.27,36614.27,no,NA
ITEM00064729,ORD0021545,PROD00162,8,44706.47,357651.76,,
ITEM00064730,ORD0021546,PROD97091,8,54926.25,439410.0,No,
ITEM00064731,ORD0021546,PROD00422,7,74846.76,523927.32,No,HYD
ITEM00064732,ORD0021547,PROD01622,4,10507.3,42029.2,No,
ITEM00064733,ORD0021547,PROD01183,4,431.88,1727.52,No,DELHI WH
ITEM00064734,ORD0021548,PROD00532,1,45982.11,45982.11,,BLR
ITEM00064735,ORD0021549,PROD01723,0,63673.65,636736.5,No,Bangalore WH
ITEM00064736,ORD0021549,PROD01782,4,48946.4,195785.6,No,DELHI WH
ITEM00064737,ORD0021549,PROD93297,10,76142.16,761421.6,No,BLR
ITEM00064738,ORD0021549,PROD01395,1,39286.73,39286.73,No,NA
ITEM00064739,ORD0021549,PROD00200,6,47477.67,284866.02,1,HYD
ITEM00064740,ORD0021550,PROD01558,1,75358.07,0,No,BLR
ITEM00064741,ORD0021551,PROD00132,4,76760.74,307042.96,No,
ITEM00064742,ORD0021552,PROD00656,5,27978.18,,No,Mumbai WH
ITEM00064743,ORD0021552,PROD00464,5,58394.99,291974.95,No,NA
ITEM00064744,ORD0021552,PROD01841,8,34044.83,,No,NA
ITEM00064745,ORD0021552,PROD00774,6,75012.97,0,No,Mumbai WH
ITEM00064746,ORD0021553,PROD00168,2,-15225.02,30450.04,No,
ITEM00064747,ORD0021553,PROD00916,5,75866.54,379332.7,No,Bangalore WH
ITEM00064748,ORD0021553,PROD00095,5,41246.91,206234.55,No,DELHI WH
ITEM00064749,ORD0021553,PROD00510,6,0,194633.16,No,mumbai wh
ITEM00064750,ORD0021554,PROD00885,5,0,42155.7,No,
ITEM00064751,ORD0021554,PROD01609,10,38132.38,381323.8,no,Hyderabad WH
ITEM00064752,ORD0021554,PROD00504,6,10744.72,64468.32,Yes,Delhi WH
ITEM00064753,ORD0021554,PROD01266,4,51863.77,207455.08,No,
ITEM00064754,ORD0021554,PROD00794,6,24001.54,144009.24,yes,Delhi WH
ITEM00064755,ORD0021555,PROD00134,10,57875.47,578754.7,No,
ITEM00064756,ORD0021555,PROD00827,5,36141.83,180709.15,No,Bangalore WH
ITEM00064757,ORD0021555,PROD95339,3,15081.82,45245.46,No,mumbai wh
ITEM00064758,ORD0021555,PROD00297,4,1601.42,6405.68,No,NA
ITEM00064759,ORD0021555,PROD00935,2,6889.62,13779.24,,Delhi WH
ITEM00064760,ORD0021556,PROD01098,6,58853.01,353118.06,No,Delhi WH
ITEM00064761,ORD0021556,PROD00413,9,34925.88,314332.92,No,NA
ITEM00064762,ORD0021557,PROD01163,10,6863.39,68633.9,No,NA
ITEM00064763,ORD0021558,PROD01560,7,40449.54,283146.78,No,Bangalore WH
ITEM00064764,ORD0021559,PROD00521,1,12839.64,12839.64,No,Delhi WH
ITEM00064765,ORD0021559,PROD00980,5,34379.26,171896.3,No,HYD
ITEM00064766,ORD0021559,PROD99315,4,45074.86,180299.44,yes,Hyderabad WH
ITEM00064767,ORD0021560,PROD01499,10,53672.45,536724.5,No,Delhi WH
ITEM00064768,ORD0021560,PROD01437,4,67275.86,,No,mumbai wh
ITEM00064769,ORD0021560,PROD00946,2,45658.23,91316.46,No,DELHI WH
ITEM00064770,ORD0021560,PROD00932,5,58978.01,,No,Delhi WH
ITEM00064771,ORD0021561,PROD00409,2,45019.14,90038.28,No,Delhi WH
ITEM00064772,ORD0021561,PROD01464,3,52645.9,157937.7,No,HYD
ITEM00064773,ORD0021562,PROD01351,10,65948.48,659484.8,No,BLR
ITEM00064774,ORD0021562,PROD01391,6,37860.41,227162.46,No,DELHI WH
ITEM00064775,ORD0021562,PROD01434,6,10161.62,60969.72,No,
ITEM00064776,ORD0021562,PROD01541,10,13875.98,138759.8,No,Chennai WH
ITEM00064777,ORD0021562,PROD00522,6,24725.95,148355.7,No,mumbai wh
ITEM00064778,ORD0021563,PROD00611,6,66732.15,400392.9,No,
ITEM00064779,ORD0021563,PROD90527,4,0,0,0,DELHI WH
ITEM00064780,ORD0021563,PROD01895,4,14199.61,56798.44,No,Chennai WH
ITEM00064781,ORD0021563,PROD00792,10,20113.64,201136.4,No,HYD
ITEM00064782,ORD0021564,PROD00162,2,73852.99,147705.98,no,
ITEM00064783,ORD0021564,PROD00004,6,51481.6,308889.6,yes,Hyderabad WH
ITEM00064784,ORD0021564,PROD01686,10,0,733289.8,No,Chennai WH
ITEM00064785,ORD0021564,PROD01460,8,,164879.52,no,Delhi WH
ITEM00064786,ORD0021565,PROD00874,1,79861.97,79861.97,0,DELHI WH
ITEM00064787,ORD0021565,PROD01964,10,61388.9,613889.0,Yes,HYD
ITEM00064788,ORD0021566,PROD00663,3,61956.76,,yes,
ITEM00064789,ORD0021566,PROD00313,2,72762.3,145524.6,No,Mumbai WH
ITEM00064790,ORD0021566,PROD01611,9,78823.47,709411.23,No,DELHI WH
ITEM00064791,ORD0021567,PROD00651,-1,5921.55,35529.3,No,Delhi WH
ITEM00064792,ORD0021567,PROD00155,7,64427.34,,No,Hyderabad WH
ITEM00064793,ORD0021567,PROD00700,9,10246.7,92220.3,No,Hyderabad WH
ITEM00064794,ORD0021567,PROD01074,4,31688.76,126755.04,No,
ITEM00064795,ORD0021567,PROD01434,1,,68096.45,No,HYD
ITEM00064796,ORD0021568,PROD00484,3,71827.57,215482.71,No,DELHI WH
ITEM00064797,ORD0021568,PROD01972,2,24690.42,49380.84,No,Mumbai WH
ITEM00064798,ORD0021568,PROD01953,1,49188.97,49188.97,No,DELHI WH
ITEM00064799,ORD0021569,PROD00289,9,62444.08,561996.72,No,
