product_id,product_name,category,sub_category,brand,price,discount_percent,stock_quantity,rating,is_available
PROD00902,Haldiram Saffola Oil,Grocery,Saffola Oil,Haldiram,22272.69,45,200,2.5,Yes
PROD00903,Manyavar Belt,Fashion,Belt,Manyavar,79109.13,44,111,-1,No
PROD00904,Penguin Biography,Books,Biography,Penguin,37094.15,25,121,2.2,Available
PROD00905,Samsung Earbuds,Electronics,Earbuds,Samsung,62184.36,36,172,2.6,0
PROD00906,Prestige Pillow,Home & Kitchen,Pillow,Prestige,16635.41,58,341,1.2,no
PROD00907,Nike Jeans,fashion,,Nike,-53979.68,21,6,4.3,Yes
PROD00908,Decathlon Yoga Mat,Sports,Yoga Mat,Decathlon,52457.37,29,440,2.1,No
PROD00909,Patanjali Amul Butter,Grocery,Amul Butter,Patanjali,49416.33,45,197,1.5,No
PROD00910,Rupa Journal,Books,,Rupa,26600.21,0,298,1.6,Yes
PROD00911,,fashion,Dress,Zara,1843.64,39,41,3.6,Yes
PROD00912,HP Keyboard,ELECTRONICS,Keyboard,HP,6626.65,1,406,4.2,No
PROD00913,Nivia Skipping Rope,Sports,Skipping Rope,Nivia,16648.74,38,-5,4.1,Available
PROD00914,Orient Self Help Book,Books,Self Help Book,Orient,31778.96,21,341,4.5,Yes
PROD00915,Reebok Cycling Gloves,Sports,Cycling Gloves,Reebok,62086.65,150,31,2.8,Yes
PROD00916,Amul Biscuits,Grocery,Biscuits,Amul,-2178.7,27,282,2.3,Yes
PROD00917,Penguin Workbook,Books,Workbook,Penguin,3576.1,42,91,1.7,No
PROD00918,MRF Cricket Bat,Sports,Cricket Bat,MRF,28034.94,26,24,3.7,No
PROD00919,FabIndia Belt,Fashion,Belt,FabIndia,50999.29,54,287,2.6,No
PROD00920,Puma Belt,FASHION,,Puma,40220.11,37,105,3.2,Yes
PROD00921,Burnish Resistance Band,SPORTS,,Burnish,36616.92,50,208,4.5,No
PROD00922,Nykaa Foundation,beauty,Foundation,Nykaa,51868.38,37,359,3.4,No
PROD00923,boAt Earbuds,Electronics,Earbuds,,15735.47,-10,419,4.8,No
PROD00924,Zara Belt,FASHION,Belt,Zara,40089.07,22,494,1.2,yes
PROD00925,Realme Power Bank,Electronics,,Realme,33091.74,8,335,6.5,1
PROD00926,L'Oreal Lipstick,Beauty,Lipstick,L'Oreal,74200.14,37,426,3.5,Out of Stock
PROD00927,boAt Smartphone,Electronics,,boAt,77965.33,60,351,1.1,Yes
PROD00928,L'Oreal Kajal,Beauty,Kajal,L'Oreal,9999999,40,497,3.6,Yes
PROD00929,Haldiram Saffola Oil,Grocery,Saffola Oil,Haldiram,9999999,-10,156,2.8,No
PROD00930,Borosil Bed Sheet,Home & Kitchen,Bed Sheet,Borosil,39783.0,55,364,1.3,Yes
PROD00931,Mi Tablet,Electronics,Tablet,Mi,73029.4,45,191,3.3,Available
PROD00932,HarperCollins Workbook,Books,Workbook,HarperCollins,42119.28,-10,310,2.4,No
PROD00933,Rupa Novel,Books,Novel,,48444.16,5,124,4.9,Yes
PROD00934,Vector X Skipping Rope,Sports,Skipping Rope,Vector X,6289.6,29,411,1.9,no
PROD00935,L'Oreal Lipstick,beauty,,L'Oreal,57361.95,27,457,4.8,No
PROD00936,Mi Speaker,Electronics,Speaker,Mi,1133.38,3,99999,3.3,No
PROD00937,Tupperware Pressure Cooker,Home & Kitchen,Pressure Cooker,Tupperware,2882.57,44,449,1.9,Yes
PROD00938,Samsung Power Bank,Electronics,Power Bank,Samsung,14367.95,18,231,4.4,
PROD00939,Himalaya Hair Oil,Beauty,Hair Oil,Himalaya,44392.25,46,71,0,1
PROD00940,Borosil Mop,Home & Kitchen,Mop,Borosil,15779.38,34,220,2.6,No
PROD00941,Orient Air Fryer,HOME & KITCHEN,Air Fryer,Orient,10120.09,6,410,3.4,Yes
PROD00942,Dabur Salt,Grocery,Salt,Dabur,24968.8,23,310,3.9,No
PROD00943,Dove Sunscreen,Beauty,Sunscreen,Dove,77819.02,38,176,0,No
PROD00944,Patanjali Maggi,Grocery,Maggi,Patanjali,-39193.98,4,171,2.0,Yes
PROD00945,Yonex Knee Cap,Sports,Knee Cap,Yonex,40809.45,21,99999,3.3,Yes
PROD00946,Britannia Atta,GROCERY,Atta,Britannia,44112.26,20,164,3.9,no
PROD00947,Cello Tiffin Box,Home & Kitchen,Tiffin Box,Cello,0,13,192,4.5,No
PROD00948,Milton Water Bottle,Home & Kitchen,Water Bottle,Milton,53741.09,2,10,2.0,yes
PROD00949,Tata Saffola Oil,Grocery,Saffola Oil,Tata,,38,216,3.9,Yes
PROD00950,Nike Kurta,Fashion,Kurta,Nike,71733.04,150,55,4.6,
PROD00951,boAt Mouse,Electronics,Mouse,boAt,23816.6,,23,3.7,no
PROD00952,Nike T-Shirt,Fashion,T-Shirt,Nike,31035.6,1,331,2.9,No
PROD00953,Garnier Foundation,Beauty,Foundation,Garnier,27798.5,29,48,0,
PROD00954,Patanjali Maggi,Grocery,Maggi,,12753.92,34,58,2.6,No
PROD00955,Pigeon Mop,HOME & KITCHEN,Mop,Pigeon,55804.16,52,486,4.7,1
PROD00956,Arihant Textbook,Books,Textbook,Arihant,28174.61,37,37,2.9,Yes
PROD00957,Britannia Maggi,GROCERY,Maggi,,17394.31,55,280,,No
PROD00958,Zara T-Shirt,Fashion,T-Shirt,Zara,,43,386,2.5,yes
PROD00959,Patanjali Maggi,GROCERY,Maggi,Patanjali,20428.35,30,135,-1,No
PROD00960,,Fashion,Dupatta,,44505.18,24,7,2.0,Yes
PROD00961,Burnish Cycling Gloves,Sports,Cycling Gloves,Burnish,25342.55,52,386,4.5,
PROD00962,Reebok Knee Cap,Sports,Knee Cap,Reebok,35000.53,50,202,2.4,No
PROD00963,Apple Mouse,Electronics,Mouse,Apple,55654.94,57,404,4.5,Yes
PROD00964,Cello Tiffin Box,Home & Kitchen,Tiffin Box,,9668.97,17,76,3.5,No
PROD00965,Nike Dupatta,Fashion,Dupatta,Nike,22566.38,-10,306,2.5,Yes
PROD00966,,Fashion,Kurta,Biba,41833.18,57,445,4.8,no
PROD00967,Patanjali Biscuits,,,Patanjali,32590.81,4,443,3.0,No
PROD00968,Rupa Biography,Books,Biography,Rupa,319.58,43,455,4.1,Yes
PROD00969,SG Water Jug,SPORTS,Water Jug,SG,23130.3,17,367,4.1,1
PROD00970,Orient Pressure Cooker,Home & Kitchen,Pressure Cooker,Orient,65069.85,41,93,1.6,No
PROD00971,Oxford Self Help Book,Books,Self Help Book,Oxford,24699.56,28,95,3.1,No
PROD00972,Pigeon Tiffin Box,Home & Kitchen,,Pigeon,68982.22,52,458,1.1,No
PROD00973,Arihant Biography,Books,,,70869.98,-10,465,1.1,No
PROD00974,Dove Kajal,Beauty,Kajal,Dove,51135.24,23,349,1.0,Yes
PROD00975,L'Oreal Sunscreen,Beauty,Sunscreen,L'Oreal,9999999,34,371,1.9,Yes
PROD00976,Rupa Biography,Books,Biography,Rupa,50411.97,19,223,3.3,No
PROD00977,Lenovo Smartwatch,Electronics,Smartwatch,Lenovo,-11697.02,44,121,6.5,Yes
PROD00978,Lenovo Smartphone,Electronics,Smartphone,Lenovo,70269.16,7,87,4.2,No
PROD00979,Dabur Basmati Rice,GROCERY,Basmati Rice,Dabur,4212.06,52,275,4.3,Out of Stock
PROD00980,Disha Atlas,BOOKS,,Disha,-76707.98,40,189,1.2,Yes
PROD00981,ITC Atta,Grocery,Atta,ITC,40955.18,12,492,1.8,No
PROD00982,Nivea Hair Oil,Beauty,Hair Oil,Nivea,19905.35,14,310,1.9,Yes
PROD00983,S.Chand Workbook,Books,Workbook,S.Chand,21889.9,27,11,3.7,No
PROD00984,MDH Green Tea,Grocery,Green Tea,MDH,30636.81,45,358,4.8,No
PROD00985,Orient Water Bottle,Home & Kitchen,Water Bottle,Orient,32068.7,40,322,1.2,Yes
PROD00986,Cosco Knee Cap,Sports,Knee Cap,Cosco,63760.68,55,205,3.9,Yes
PROD00987,Milton Curtain,HOME & KITCHEN,Curtain,Milton,79992.24,39,303,1.6,No
PROD00988,Tupperware Air Fryer,HOME & KITCHEN,Air Fryer,Tupperware,59272.74,-10,288,2.4,Yes
PROD00989,Manyavar Belt,Fashion,Belt,Manyavar,18234.47,44,15,3.9,Yes
PROD00990,Mamaearth Sunscreen,Beauty,Sunscreen,Mamaearth,0,28,137,2.9,Yes
PROD00991,Nike Jeans,Fashion,Jeans,,30571.48,-10,99,4.6,Yes
PROD00992,Reebok Cricket Bat,Sports,Cricket Bat,Reebok,26990.58,50,464,4.2,
PROD00993,Apple Charger,Electronics,,Apple,-58304.35,3,354,4.4,Yes
PROD00994,Patanjali Green Tea,Grocery,Green Tea,Patanjali,42794.09,52,240,4.4,no
PROD00995,Zara Shoes,Fashion,,Zara,41037.19,51,233,3.5,No
PROD00996,SG Yoga Mat,Sports,Yoga Mat,SG,-51566.47,30,-5,3.8,Yes
PROD00997,,sports,Resistance Band,Reebok,37032.03,31,224,3.6,Yes
PROD00998,,Books,Novel,Arihant,66352.42,150,233,3.6,Yes
PROD00999,Cello Water Bottle,Home & Kitchen,Water Bottle,Cello,18488.4,24,147,2.5,yes
PROD01000,Burnish Badminton Racket,,Badminton Racket,Burnish,15340.34,35,399,3.2,Yes
PROD01001,Cosco Resistance Band,Sports,Resistance Band,Cosco,16935.97,25,32,4.4,no
PROD01002,,Electronics,Keyboard,Apple,24173.05,,99999,1.4,Out of Stock
PROD01003,Penguin Biography,books,Biography,Penguin,-3222.77,46,271,2.0,No
PROD01004,ITC Biscuits,Grocery,Biscuits,ITC,43299.41,51,52,1.4,0
PROD01005,Cello Pressure Cooker,Home & Kitchen,Pressure Cooker,Cello,8250.47,15,396,3.0,No
PROD01006,Dabur Honey,Grocery,Honey,Dabur,33095.51,57,90,4.1,No
PROD01007,SG Dumbbells,Sports,,SG,70556.97,17,313,1.4,Yes
PROD01008,Adidas Dumbbells,Sports,Dumbbells,Adidas,71591.78,54,483,2.0,Yes
PROD01009,Orient Comic,Books,Comic,Orient,62713.26,46,54,4.7,1
PROD01010,Nivea Lipstick,Beauty,,Nivea,51464.65,26,353,-1,Yes
PROD01011,Lakmé Hair Oil,Beauty,Hair Oil,,,150,99999,3.8,no
PROD01012,Reebok Knee Cap,Sports,Knee Cap,Reebok,77836.89,1,258,3.9,Yes
PROD01013,Orient Textbook,Books,Textbook,Orient,34741.99,36,352,2.9,Out of Stock
PROD01014,Dell Smartwatch,electronics,Smartwatch,Dell,70476.28,46,60,3.9,Yes
PROD01015,S.Chand Cookbook,Books,Cookbook,S.Chand,22318.42,32,139,4.6,No
PROD01016,Mamaearth Foundation,Beauty,Foundation,Mamaearth,27515.13,42,444,1.1,No
PROD01017,Hawkins Air Fryer,Home & Kitchen,Air Fryer,Hawkins,14439.57,1,458,1.2,Available
PROD01018,HarperCollins Cookbook,Books,Cookbook,,36514.05,-10,376,3.2,No
PROD01019,HarperCollins Cookbook,Books,Cookbook,HarperCollins,10188.23,4,312,2.8,No
PROD01020,Orient Knife Set,HOME & KITCHEN,Knife Set,Orient,31175.83,55,-5,1.8,Yes
PROD01021,S.Chand Dictionary,BOOKS,Dictionary,S.Chand,37313.78,53,320,1.9,No
PROD01022,Nestle Basmati Rice,Grocery,Basmati Rice,Nestle,75696.6,22,-5,2.2,No
PROD01023,,Books,Atlas,S.Chand,70323.13,14,162,1.5,Yes
PROD01024,Yonex Water Jug,SPORTS,Water Jug,Yonex,61236.56,49,76,2.7,Yes
PROD01025,Tupperware Mixer Grinder,,Mixer Grinder,Tupperware,18996.71,58,466,3.9,No
PROD01026,boAt Power Bank,Electronics,Power Bank,boAt,24451.71,4,150,3.2,No
PROD01027,OnePlus Power Bank,ELECTRONICS,Power Bank,OnePlus,62350.22,24,278,2.2,No
PROD01028,MRF Cricket Bat,Sports,Cricket Bat,MRF,64619.9,3,276,4.6,Available
PROD01029,Westland Journal,Books,Journal,Westland,56197.87,0,104,1.8,Yes
PROD01030,Rupa Novel,Books,Novel,Rupa,,34,494,0,1
PROD01031,Orient Cookbook,Books,Cookbook,Orient,25700.44,2,358,6.5,Yes
PROD01032,Zara Jacket,Fashion,Jacket,Zara,74617.91,13,54,4.7,No
PROD01033,,Electronics,Tablet,boAt,13012.63,37,409,4.2,No
PROD01034,Milton Pressure Cooker,Home & Kitchen,Pressure Cooker,Milton,24766.01,-10,40,4.6,Yes
PROD01035,Biotique Foundation,Beauty,Foundation,Biotique,8046.45,12,271,2.5,Yes
PROD01036,Arihant Cookbook,Books,Cookbook,,11747.09,2,104,1.2,Yes
PROD01037,Penguin Journal,Books,Journal,Penguin,48816.61,5,223,2.3,yes
PROD01038,JBL Earbuds,Electronics,Earbuds,,32192.58,34,130,3.7,No
PROD01039,Apple Earbuds,ELECTRONICS,Earbuds,Apple,30107.08,59,414,4.2,No
PROD01040,MRF Yoga Mat,Sports,Yoga Mat,MRF,49020.18,11,405,3.8,Yes
PROD01041,Aashirvaad Amul Butter,Grocery,Amul Butter,Aashirvaad,60715.15,11,424,4.7,Yes
PROD01042,JBL Smartwatch,Electronics,Smartwatch,JBL,53960.07,35,385,3.8,Available
PROD01043,SG Football,Sports,Football,SG,56886.0,50,58,4.5,No
PROD01044,Lenovo Charger,Electronics,Charger,Lenovo,78086.86,52,305,2.5,No
PROD01045,Penguin Cookbook,Books,Cookbook,Penguin,60181.47,12,475,1.8,No
PROD01046,Nivea Moisturizer,Beauty,Moisturizer,Nivea,6961.5,28,183,4.1,1
PROD01047,Prestige Air Fryer,,Air Fryer,Prestige,46160.67,36,78,0,no
PROD01048,Reebok Dumbbells,Sports,Dumbbells,,-59222.96,5,234,3.6,Available
PROD01049,Himalaya Lipstick,Beauty,Lipstick,Himalaya,39808.06,60,304,3.8,yes
PROD01050,Samsung Laptop,Electronics,Laptop,Samsung,51141.27,58,79,1.8,No
PROD01051,Orient Mop,Home & Kitchen,Mop,Orient,6430.86,59,272,3.1,No
PROD01052,L'Oreal Shampoo,Beauty,Shampoo,L'Oreal,60090.94,11,272,4.1,Yes
PROD01053,Mi Smartphone,Electronics,,Mi,13916.96,51,341,3.6,Available
PROD01054,Mi Smartphone,Electronics,,Mi,3694.75,44,314,2.0,No
PROD01055,Cosco Badminton Racket,Sports,Badminton Racket,Cosco,9999999,24,444,4.7,No
PROD01056,Cosco Resistance Band,Sports,Resistance Band,Cosco,32088.26,47,392,-1,No
PROD01057,Rupa Textbook,BOOKS,Textbook,Rupa,34131.28,19,242,1.4,1
PROD01058,Aashirvaad Green Tea,Grocery,Green Tea,Aashirvaad,19460.61,18,163,2.9,No
PROD01059,Adidas Cricket Bat,Sports,Cricket Bat,,2694.28,150,100,4.8,No
PROD01060,FabIndia Belt,Fashion,Belt,FabIndia,21835.44,47,199,2.0,No
PROD01061,Yonex Football,Sports,Football,Yonex,45056.29,54,68,2.0,Yes
PROD01062,,Sports,Badminton Racket,SG,16986.9,38,415,2.4,Yes
PROD01063,,BOOKS,Dictionary,Fingerprint,30488.94,41,410,1.9,No
PROD01064,H&M Belt,Fashion,Belt,H&M,51065.98,10,116,6.5,Available
PROD01065,Himalaya Lipstick,Beauty,Lipstick,Himalaya,27038.45,6,414,2.3,Yes
PROD01066,Orient Dictionary,BOOKS,Dictionary,Orient,,35,295,4.8,Out of Stock
PROD01067,Orient Tiffin Box,Home & Kitchen,Tiffin Box,Orient,52281.82,39,442,4.1,Yes
PROD01068,Fingerprint Journal,Books,Journal,,-45783.97,2,229,4.9,Out of Stock
PROD01069,Haldiram Biscuits,Grocery,Biscuits,Haldiram,538.68,25,459,2.4,Out of Stock
PROD01070,Mamaearth Sunscreen,BEAUTY,Sunscreen,Mamaearth,76102.4,5,296,2.3,Yes
PROD01071,FabIndia Dress,Fashion,Dress,FabIndia,7598.83,7,170,3.1,No
PROD01072,Arihant Workbook,Books,Workbook,Arihant,28021.56,34,112,4.6,No
PROD01073,Nykaa Lipstick,BEAUTY,Lipstick,Nykaa,44036.77,59,239,2.4,No
PROD01074,Philips Water Bottle,Home & Kitchen,Water Bottle,Philips,28677.28,43,270,4.7,Yes
PROD01075,Britannia Atta,Grocery,Atta,Britannia,43290.89,60,339,4.9,1
PROD01076,Arihant Atlas,Books,Atlas,Arihant,33563.72,37,150,2.1,Available
PROD01077,Prestige Bed Sheet,Home & Kitchen,Bed Sheet,Prestige,-38504.69,27,176,3.2,Yes
PROD01078,Libas T-Shirt,,T-Shirt,Libas,25402.83,-10,304,2.0,Yes
PROD01079,Borosil Pillow,Home & Kitchen,Pillow,Borosil,22030.62,9,388,1.6,Yes
PROD01080,Yonex Knee Cap,Sports,Knee Cap,Yonex,2648.09,10,359,2.1,No
PROD01081,MRF Resistance Band,Sports,Resistance Band,MRF,24765.13,56,173,4.7,Yes
PROD01082,Zara Jeans,Fashion,Jeans,Zara,60199.45,26,19,1.1,Yes
PROD01083,OnePlus Charger,Electronics,Charger,,14704.24,24,268,1.8,Yes
PROD01084,Adidas Badminton Racket,Sports,Badminton Racket,Adidas,69555.48,45,338,3.2,
PROD01085,OnePlus Speaker,Electronics,Speaker,OnePlus,11960.5,54,108,2.4,No
PROD01086,Britannia Biscuits,,Biscuits,Britannia,49265.78,7,437,3.0,0
PROD01087,,grocery,Green Tea,Patanjali,40717.93,43,234,1.9,yes
PROD01088,Penguin Comic,Books,Comic,Penguin,65681.26,12,55,1.9,No
PROD01089,HarperCollins Textbook,Books,Textbook,HarperCollins,7894.09,16,217,2.6,No
PROD01090,Garnier Shampoo,Beauty,Shampoo,Garnier,5136.81,44,389,1.5,No
PROD01091,Yonex Knee Cap,Sports,Knee Cap,Yonex,36472.69,,456,1.3,Out of Stock
PROD01092,Bajaj Mop,Home & Kitchen,Mop,Bajaj,42159.26,,475,5.0,No
PROD01093,Cosco Yoga Mat,Sports,Yoga Mat,Cosco,7578.49,28,280,3.7,Yes
PROD01094,Dell Charger,Electronics,Charger,Dell,19071.52,48,459,1.7,No
PROD01095,Borosil Bed Sheet,Home & Kitchen,Bed Sheet,,62487.55,33,306,4.4,No
PROD01096,Adidas Kurta,Fashion,Kurta,Adidas,44897.74,45,279,3.1,Yes
PROD01097,Borosil Knife Set,HOME & KITCHEN,Knife Set,Borosil,40927.46,17,121,2.6,
PROD01098,Arihant Textbook,BOOKS,Textbook,Arihant,77702.27,41,93,1.7,Yes
PROD01099,Orient Dictionary,Books,Dictionary,Orient,9999999,49,19,1.0,Yes
PROD01100,Puma Jacket,Fashion,Jacket,Puma,71011.99,23,92,4.3,No
PROD01101,Nestle Green Tea,Grocery,Green Tea,Nestle,27432.4,2,18,4.6,Yes
PROD01102,Garnier Sunscreen,Beauty,Sunscreen,Garnier,48493.68,40,61,3.3,Yes
PROD01103,OnePlus Smartwatch,ELECTRONICS,,OnePlus,46793.01,32,48,0,
PROD01104,Burnish Knee Cap,Sports,Knee Cap,Burnish,24511.14,58,196,2.9,No
PROD01105,Burnish Resistance Band,Sports,Resistance Band,Burnish,8338.24,49,97,1.9,0
PROD01106,Adidas Jeans,Fashion,Jeans,Adidas,3149.86,58,470,3.0,No
PROD01107,Amul Saffola Oil,Grocery,Saffola Oil,Amul,55187.81,57,276,3.0,No
PROD01108,Orient Biography,Books,Biography,Orient,45876.5,,-5,4.3,Yes
PROD01109,Garnier Serum,beauty,Serum,Garnier,27012.13,18,308,1.5,No
PROD01110,Nestle Salt,Grocery,Salt,Nestle,36930.01,33,99999,4.1,Yes
PROD01111,Patanjali Amul Butter,Grocery,Amul Butter,Patanjali,20448.35,49,141,2.9,No
PROD01112,Yonex Dumbbells,SPORTS,Dumbbells,Yonex,2741.64,8,274,4.1,Yes
PROD01113,L'Oreal Moisturizer,Beauty,Moisturizer,L'Oreal,2281.0,16,144,1.4,
PROD01114,SG Yoga Mat,SPORTS,Yoga Mat,,0,1,263,2.9,Yes
PROD01115,W Kurta,Fashion,Kurta,W,0,22,25,1.6,Yes
PROD01116,Hawkins Air Fryer,Home & Kitchen,Air Fryer,,22075.71,39,,2.9,Yes
PROD01117,Westland Workbook,Books,Workbook,Westland,5117.34,29,95,2.0,Out of Stock
PROD01118,Borosil Mop,HOME & KITCHEN,Mop,Borosil,18492.4,36,457,3.6,Yes
PROD01119,Burnish Knee Cap,Sports,Knee Cap,Burnish,68694.14,60,297,2.6,yes
PROD01120,Orient Water Bottle,Home & Kitchen,Water Bottle,Orient,3682.31,18,476,1.9,No
PROD01121,L'Oreal Hair Oil,Beauty,,L'Oreal,216.82,-10,151,2.0,No
PROD01122,Nivea Face Wash,BEAUTY,Face Wash,Nivea,45148.0,7,111,2.1,No
PROD01123,,Books,Atlas,,64981.22,32,13,3.0,Yes
PROD01124,Arihant Journal,Books,Journal,Arihant,56832.29,31,70,4.2,1
PROD01125,Garnier Foundation,Beauty,Foundation,Garnier,63852.29,44,82,2.9,No
PROD01126,Aashirvaad Biscuits,Grocery,Biscuits,Aashirvaad,58494.13,8,276,1.6,No
PROD01127,H&M Jacket,Fashion,Jacket,H&M,63812.26,17,100,1.2,No
PROD01128,Disha Dictionary,Books,,Disha,23827.65,45,193,,Yes
PROD01129,Aashirvaad Maggi,Grocery,Maggi,Aashirvaad,16663.04,28,135,2.4,Yes
PROD01130,Adidas Skipping Rope,Sports,Skipping Rope,Adidas,16548.88,60,,1.2,
PROD01131,MDH Basmati Rice,Grocery,Basmati Rice,MDH,2056.59,13,118,4.1,Yes
PROD01132,Milton Bed Sheet,Home & Kitchen,Bed Sheet,Milton,79826.37,60,152,3.0,Yes
PROD01133,Amul Green Tea,Grocery,Green Tea,Amul,35942.21,45,352,4.2,No
PROD01134,JBL Keyboard,Electronics,Keyboard,JBL,62147.36,12,67,1.4,No
PROD01135,Apple Charger,Electronics,Charger,Apple,74478.44,56,110,2.6,Yes
PROD01136,Oxford Journal,Books,,Oxford,17938.15,150,378,3.5,Yes
PROD01137,SG Football,Sports,,SG,43633.69,49,24,1.2,Yes
PROD01138,ITC Maggi,Grocery,Maggi,ITC,33712.49,17,160,2.8,Yes
PROD01139,W Belt,fashion,,W,46742.65,,396,4.7,1
PROD01140,Cello Air Fryer,HOME & KITCHEN,Air Fryer,Cello,-23395.32,38,438,1.5,no
PROD01141,HarperCollins Atlas,Books,Atlas,HarperCollins,10704.34,33,24,4.9,No
PROD01142,,Books,Novel,Rupa,19599.99,31,338,2.7,Yes
PROD01143,MRF Water Jug,Sports,,MRF,30296.02,12,309,4.5,No
PROD01144,Biotique Hair Oil,Beauty,Hair Oil,Biotique,9999999,6,294,2.1,Yes
PROD01145,Haldiram Saffola Oil,Grocery,,Haldiram,58282.1,43,244,3.4,No
PROD01146,Orient Pressure Cooker,Home & Kitchen,Pressure Cooker,Orient,-34716.94,10,100,4.1,Yes
PROD01147,OnePlus Speaker,Electronics,Speaker,OnePlus,39093.04,50,347,5.0,Yes
PROD01148,Reebok Yoga Mat,Sports,Yoga Mat,Reebok,27333.42,18,405,1.3,No
PROD01149,WOW Toner,Beauty,Toner,WOW,8759.24,22,330,4.2,Yes
PROD01150,Reebok Cycling Gloves,Sports,Cycling Gloves,Reebok,64357.67,10,246,0,1
PROD01151,Apple Smartphone,Electronics,Smartphone,Apple,22452.74,15,356,1.9,0
PROD01152,Lenovo Mouse,electronics,Mouse,Lenovo,,9,201,1.2,No
PROD01153,Cosco Dumbbells,Sports,Dumbbells,Cosco,31080.47,31,5,,No
PROD01154,Lenovo Mouse,Electronics,Mouse,Lenovo,60013.27,52,104,4.0,Yes
PROD01155,MRF Football,,Football,MRF,32574.92,20,449,0,No
PROD01156,HP Mouse,Electronics,Mouse,HP,36820.0,2,229,4.1,Available
PROD01157,Philips Knife Set,Home & Kitchen,Knife Set,Philips,26345.47,4,299,1.1,No
PROD01158,Vector X Dumbbells,Sports,Dumbbells,Vector X,34456.81,1,71,2.8,Yes
PROD01159,Biotique Face Wash,Beauty,Face Wash,Biotique,52228.85,5,40,4.5,No
PROD01160,Dabur Basmati Rice,Grocery,Basmati Rice,Dabur,22427.84,49,369,4.0,Yes
PROD01161,Nivia Cycling Gloves,Sports,Cycling Gloves,Nivia,75742.95,16,220,3.0,No
PROD01162,Mi Charger,Electronics,Charger,Mi,62841.54,31,19,4.9,Yes
PROD01163,Philips Knife Set,Home & Kitchen,Knife Set,Philips,55846.71,16,278,1.1,No
PROD01164,Manyavar Shoes,Fashion,Shoes,Manyavar,10946.94,10,37,4.7,0
PROD01165,Tupperware Pillow,Home & Kitchen,Pillow,Tupperware,19507.27,5,148,,no
PROD01166,Burnish Resistance Band,sports,Resistance Band,Burnish,10787.17,44,199,3.9,1
PROD01167,SG Water Jug,Sports,Water Jug,SG,69590.09,59,373,1.9,No
PROD01168,Biba Saree,Fashion,,Biba,72359.07,25,18,3.6,Yes
PROD01169,Fingerprint Journal,Books,Journal,,-46256.62,36,57,3.6,No
PROD01170,Dove Kajal,Beauty,Kajal,Dove,79518.07,17,77,2.7,Yes
PROD01171,Vector X Yoga Mat,Sports,Yoga Mat,Vector X,9999999,23,431,,yes
PROD01172,Apple Smartphone,Electronics,Smartphone,Apple,49463.14,28,330,3.2,Out of Stock
PROD01173,Nykaa Shampoo,Beauty,Shampoo,Nykaa,31255.67,-10,231,2.1,yes
PROD01174,Reebok Badminton Racket,Sports,Badminton Racket,Reebok,44347.54,16,371,3.9,No
PROD01175,Lenovo Laptop,Electronics,Laptop,Lenovo,57938.78,21,88,4.8,No
PROD01176,Apple Mouse,Electronics,Mouse,Apple,5739.1,-10,463,3.9,No
PROD01177,Lakmé Kajal,Beauty,Kajal,Lakmé,0,45,133,2.9,yes
PROD01178,Aashirvaad Amul Butter,Grocery,Amul Butter,,12422.53,37,471,2.8,Yes
PROD01179,Nike Kurta,Fashion,Kurta,Nike,59828.85,28,105,4.6,No
PROD01180,Biotique Serum,Beauty,Serum,Biotique,20210.04,-10,240,0,No
PROD01181,Himalaya Foundation,beauty,Foundation,Himalaya,29729.73,14,156,3.0,No
PROD01182,Westland Textbook,Books,Textbook,Westland,63269.83,22,489,1.0,No
PROD01183,Manyavar Leggings,Fashion,Leggings,Manyavar,50946.22,33,165,2.1,No
PROD01184,JBL Earbuds,Electronics,Earbuds,JBL,52586.25,39,473,4.0,Yes
PROD01185,MRF Resistance Band,Sports,,MRF,10158.27,46,188,3.7,1
PROD01186,Adidas Football,Sports,Football,Adidas,14892.72,39,38,4.1,No
PROD01187,Prestige Pillow,Home & Kitchen,,Prestige,39740.73,-10,214,4.6,
PROD01188,Cosco Cycling Gloves,Sports,Cycling Gloves,Cosco,59584.62,10,292,3.6,Out of Stock
PROD01189,HP Tablet,Electronics,,HP,60799.61,46,193,4.3,Yes
PROD01190,,Home & Kitchen,Tiffin Box,,29501.08,57,299,4.9,No
PROD01191,Mamaearth Hair Oil,Beauty,Hair Oil,Mamaearth,27705.77,27,362,2.6,No
PROD01192,Biba Belt,Fashion,Belt,Biba,47632.21,43,118,2.9,No
PROD01193,Adidas Badminton Racket,Sports,Badminton Racket,Adidas,50552.4,38,418,,Yes
PROD01194,Apple Earbuds,Electronics,Earbuds,,31095.16,15,304,,No
PROD01195,Bajaj Water Bottle,HOME & KITCHEN,Water Bottle,Bajaj,22946.74,60,281,2.4,1
PROD01196,Cello Knife Set,Home & Kitchen,,Cello,12357.79,37,440,1.7,No
PROD01197,Philips Water Bottle,Home & Kitchen,Water Bottle,Philips,45539.08,27,134,4.1,yes
PROD01198,Rupa Cookbook,Books,Cookbook,Rupa,6285.43,3,110,1.4,Yes
PROD01199,Yonex Knee Cap,SPORTS,Knee Cap,Yonex,21530.29,17,470,3.7,No
PROD01200,Burnish Resistance Band,Sports,Resistance Band,Burnish,19442.19,13,332,4.7,0
PROD01201,Nykaa Serum,Beauty,Serum,Nykaa,78476.58,57,427,4.5,No
