order_id,customer_id,order_date,delivery_date,status,payment_method,total_amount,shipping_charges,discount_applied,city,promo_code
ORD0019925,CUST001685,07-10-2025,2025-10-12,CANCELLED,UPI,0,435.4,11180.19,Patna,SALE11
ORD0019926,CUST009696,2023-09-02,14/09/2023,DELIVERED,online,60500.54,145.08,4289.74,,
ORD0019927,CUST008761,2026-05-03,2026-05-10,CANCELLED,Wallet,52241.09,494.96,6583.96,lucknow,
ORD0019928,CUST99600,2026-02-21,,CANCELLED,N/A,8083.38,301.77,2377.38,JAIPUR,
ORD0019929,CUST009484,2025-09-01,2025-09-15,cancelled,credit card,40703.89,244.0,,Patna,SALE31
ORD0019930,CUST005088,2026-05-05,2026-05-13,SHIPPED,UPI,43692.47,195.64,17384.19,Chennai,SALE16
ORD0019931,CUST009346,2025-08-04,2025-08-06,Shipped,EMI,113417.51,87.31,34985.43,Delhi,SALE78
ORD0019932,CUST008630,2023-06-05,2023-06-17,delivered,UPI ,27206.51,161.27,7183.03,Indore,
ORD0019933,CUST007388,,2023-07-13,Processing,credit card,77223.05,87.03,17378.94,Pune,SALE70
ORD0019934,CUST003751,2025-12-04,,Delivered,N/A,81044.32,410.93,15044.56,SURAT,
ORD0019935,CUST000055,2025-03-17,19/03/2025,CANCELLED,Cash on Delivery,-699.64,227.22,74.68,BHOPAL,SALE93
ORD0019936,CUST002328,,2025-07-15,Delivered,Cod,31177.89,272.51,1945.27,Pune,
ORD0019937,CUST008742,16-06-2025,30-06-2025,SHIPPED,Card,2709.33,199.85,961.59,Nagpur,
ORD0019938,CUST000301,2025-02-16,2025-02-18,Shipped,UPI,88363.33,218.77,6902.51,Jaipur,
ORD0019939,CUST008243,2025-06-12,2025-06-22,NA,upi,98478.02,163.96,24306.84,Ahmedabad,
ORD0019940,CUST007676,2026-04-14,2026-04-26,Delivered,credit card,0,226.17,11848.89,Jaipur,SALE79
ORD0019941,CUST007420,2026-05-02,2026-05-04,In Transit,credit card,143880.35,51.95,46126.8,Chennai,
ORD0019942,CUST002557,11/12/2024,26/12/2024,CANCELLED,N/A,109725.5,278.35,27136.08,Jaipur,
ORD0019943,CUST005763,2025-01-24,,Pending,EMI,110702.12,70.0,1720.92,SURAT,
ORD0019944,CUST000528,2025-08-26,2025-08-27,Processing,Credit Card,72929.14,387.03,9736.69,Kolkata,SALE60
ORD0019945,CUST009533,,2025-08-18,Processing,,140672.8,18.93,39342.62,ahmedabad,
ORD0019946,CUST003821,2023-12-15,2023-12-18,shipped,Wallet,83690.52,109.6,33458.83,Pune,SALE13
ORD0019947,CUST002506,2024-06-06,2024-06-21,Processing,upi,4185.86,9999,777.32,Hyderabad,SALE06
ORD0019948,CUST001759,,2024-05-15,returned,EMI,4020.67,167.11,,Bhopal,SALE23
ORD0019949,CUST009873,2025-12-15,,delivered,Wallet,4095.34,223.68,,Mumbai,
ORD0019950,CUST003005,2024-11-17,28/11/2024,returned,online,114617.79,255.66,42915.03,Pune,
ORD0019951,CUST99034,2024-12-13,2024-12-26,delivered,online,144618.67,281.35,43636.6,Patna ,
ORD0019952,CUST009074,2026-03-17,2026-03-31,SHIPPED,UPI,109461.06,390.71,33850.97,Pune,
ORD0019953,CUST009353,2025-10-10,2025/22/10,SHIPPED,EMI,95432.24,489.72,29666.22,BHOPAL,
ORD0019954,CUST004965,2023-08-30,2023-09-07,Delivered,Credit Card,109789.5,148.63,31900.59,Pune,
ORD0019955,CUST99350,2025-04-23,2025-05-07,shipped,UPI ,9999999,131.77,4229.28,Delhi,SALE74
ORD0019956,CUST002613,21/08/2025,2025-08-28,Pending,N/A,33990.7,149.33,10673.13,Surat,
ORD0019957,CUST000870,2025-06-24,2025-07-03,CANCELLED,,80925.18,411.71,22277.78,Mumbai,
ORD0019958,CUST000443,,2025-12-18,,Credit Card,70336.28,35.3,11596.56,Chennai ,
ORD0019959,CUST005972,2023-08-10,2023-08-11,canceled,Credit Card,128129.44,335.24,21752.29,Nagpur,SALE44
ORD0019960,CUST003861,2025/03/09,,In Transit,Cash on Delivery,29806.45,23.38,6288.82,Patna,
ORD0019961,CUST001985,2024-02-01,2024-02-09,Processing,Wallet,78038.92,48.86,1674.87,Mumbai,SALE39
ORD0019962,CUST005442,2026-06-01,2026-06-03,cancelled,Cash on Delivery,117213.19,96.54,12107.91,Pune,
ORD0019963,CUST007617,2025-10-06,2025-10-19,In Transit,upi,-99249.64,403.67,14285.11,PUNE,
ORD0019964,CUST006998,2025-08-22,2025-08-24,SHIPPED,online,35811.91,272.31,8655.09,Bhopal,
ORD0019965,CUST001656,2023-10-16,2023-10-25,cancelled,Cash on Delivery,-61791.83,85.01,20670.44,Chennai,SALE97
ORD0019966,CUST001278,2025-05-11,2025-05-19,canceled,Net Banking,23510.86,44.84,5066.04,Delhi,
ORD0019967,CUST009412,2025-01-01,2025-01-15,,Wallet,4472.58,268.31,951.8,Delhi,SALE26
ORD0019968,CUST006562,2024-12-23,2024-12-29,CANCELLED,Wallet,127007.92,77.63,,Delhi,
ORD0019969,CUST004664,,2026/15/03,Shipped,EMI,0,32.34,8841.17,Nagpur,
ORD0019970,CUST008349,,2026-04-18,NA,UPI,80628.78,119.46,30243.36,Hyderabad,SALE51
ORD0019971,CUST008339,27/01/2026,2026/30/01,Shipped,upi,64343.97,223.24,16585.52,Mumbai,SALE30
ORD0019972,CUST006945,2025-10-27,2025-11-03,shipped,Net Banking,144715.65,29.21,36961.75,Bhopal,
ORD0019973,CUST006668,2024-08-04,,In Transit,credit card,38841.82,445.14,3361.89,Patna,
ORD0019974,CUST003127,25/05/2025,2025-06-09,Cancelled,,1547.28,345.56,526.55,Indore,
ORD0019975,CUST000512,2025-10-25,2025-11-05,Cancelled,Debit Card,31412.9,45.37,,indore,
ORD0019976,CUST008779,2025/08/07,2025-07-18,Shipped,N/A,19574.6,75.63,7.09,Surat ,
ORD0019977,CUST002005,2025-06-07,2025-06-22,,Wallet,107150.81,480.61,34758.96,HYDERABAD,
ORD0019978,CUST007385,2026-04-15,2026-04-18,NA,Cash on Delivery,22792.05,309.0,4848.08,Pune,SALE10
ORD0019979,CUST008153,2024-12-01,2024-12-15,shipped,Net Banking,11977.36,,2704.34,Jaipur,
ORD0019980,CUST009726,2025-12-20,2025-12-23,NA,Net Banking,63785.16,480.56,18174.27,Lucknow,
ORD0019981,CUST008409,2024-03-18,2024-03-30,delivered,UPI,76708.84,-50,8397.23,Bangalore,
ORD0019982,CUST003850,2023-11-02,2023-11-16,,EMI,101407.17,150.52,33689.08,Hyderabad,
ORD0019983,CUST009375,2023-09-12,,DELIVERED,Net Banking,145299.7,148.28,56585.45,Pune,
ORD0019984,CUST002553,2025-03-23,05-04-2025,DELIVERED,EMI,98224.63,297.32,20206.72,lucknow,
ORD0019985,CUST000008,2024/29/02,2024-03-02,Shipped,,12418.4,91.16,1765.25,LUCKNOW,
ORD0019986,CUST000110,2025-09-29,2025-10-07,Delivered,online,4290.04,9999,1508.0,Pune,
ORD0019987,CUST003708,2025/12/07,2025-07-15,Shipped,Wallet,133910.91,288.07,6771.65,Patna,
ORD0019988,CUST009168,2024-07-23,,Delivered,online,135376.12,-50,44926.68,Ahmedabad,
ORD0019989,CUST006857,2023-11-20,,Returned,upi,93258.01,-50,9557.13,CHENNAI,
ORD0019990,CUST000741,2024-02-05,2024-02-20,Shipped,N/A,,225.1,30642.33,Bangalore,SALE26
ORD0019991,CUST002642,,22-10-2024,Processing,UPI ,106233.81,444.78,17136.26,Pune,SALE51
ORD0019992,CUST000593,2024-07-04,2024-07-05,Processing,N/A,23240.68,225.16,,Patna,SALE95
ORD0019993,CUST006100,2024-04-10,2024-04-22,returned,,82100.35,16.34,28039.82,Jaipur ,
ORD0019994,CUST000960,2024-04-01,2024-04-08,Delivered,N/A,148068.16,9999,15404.42,Kolkata,SALE46
ORD0019995,CUST005963,2024-05-22,2024-05-28,Shipped,Wallet,144639.0,123.46,8734.41,AHMEDABAD,
ORD0019996,CUST003701,2026-04-28,,cancelled,Credit Card,49179.44,196.18,4736.28,Chennai,
ORD0019997,CUST006989,2024-10-30,,In Transit,Debit Card,72251.33,477.05,2402.06,Indore,
ORD0019998,CUST001256,2024/17/08,2024-08-27,returned,EMI,143501.17,410.73,54150.35,chennai,SALE30
ORD0019999,CUST002707,2024-06-03,2024-06-07,canceled,Wallet,140458.42,383.8,43493.42,,
ORD0020000,CUST004138,2024-05-15,,Shipped,Card,57014.57,21.07,19380.09,Indore,
ORD0020001,CUST005429,,05/09/2025,returned,N/A,46562.01,24.04,10967.78,Mumbai,
ORD0020002,CUST004604,2023-10-08,2023-10-14,cancelled,Credit Card,75085.79,313.42,25885.27,Hyderabad ,SALE02
ORD0020003,CUST004215,2025-11-14,2025-11-20,SHIPPED,N/A,83489.18,266.9,5.35,mumbai,SALE84
ORD0020004,CUST009239,2025-02-05,2025-02-16,Processing,COD,148689.6,43.81,12068.23,Indore,SALE42
ORD0020005,CUST002914,2025-12-11,2025-12-19,cancelled,Cod,7622.22,-50,1407.78,Hyderabad ,SALE33
ORD0020006,CUST009883,,2023-11-30,Pending,N/A,38806.51,245.31,11826.76,NAGPUR,
ORD0020007,CUST001534,2026-02-16,,Shipped,N/A,14441.72,,3816.78,JAIPUR,
ORD0020008,CUST001062,2025-08-13,,cancelled,,144114.61,274.08,30760.4,Bangalore,SALE57
ORD0020009,CUST009953,2026-05-23,2026-06-05,canceled,online,146803.77,217.52,11386.91,Patna,
ORD0020010,CUST003294,2024-12-21,2024-12-22,shipped,Debit Card,11392.13,368.84,2575.04,delhi,SALE96
ORD0020011,CUST005379,13-06-2024,2024-06-26,Delivered,Credit Card,20606.68,92.12,7885.76,Bhopal,
ORD0020012,CUST006647,,,Returned,Credit Card,70291.39,228.72,24128.6,Hyderabad ,
ORD0020013,CUST007807,2024-04-29,2024-05-11,shipped,UPI ,112862.13,274.12,35624.56,Mumbai,SALE90
ORD0020014,CUST008922,2024-06-13,16/06/2024,Shipped,upi,143887.97,-50,51838.68,Chennai,
ORD0020015,CUST000551,2024-10-01,2024/15/10,canceled,Cash on Delivery,81336.13,108.98,15078.76,Hyderabad,
ORD0020016,CUST002498,2025-09-04,,Cancelled,EMI,119448.0,463.06,47618.88,Surat,
ORD0020017,CUST005072,2023/09/12,2023-12-20,In Transit,Credit Card,36287.23,201.27,12734.7,Hyderabad,
ORD0020018,CUST000572,2024-10-22,,shipped,upi,122848.81,105.95,6792.02,Nagpur,SALE34
ORD0020019,CUST004896,2026-01-06,12-01-2026,NA,N/A,25789.31,439.18,9763.56,Lucknow,
ORD0020020,CUST000484,2023-08-06,2023-08-15,returned,UPI ,90561.52,125.91,14553.04,Pune,
ORD0020021,CUST007641,2025-08-21,2025-08-22,Returned,EMI,82568.66,450.01,26526.52,Patna,SALE28
ORD0020022,CUST000840,2024-03-08,2024-03-15,,N/A,92717.08,171.35,25278.95,mumbai,
ORD0020023,CUST002488,2024-03-05,2024-03-06,,Cash on Delivery,108713.02,376.57,,Mumbai,SALE91
ORD0020024,CUST002825,,2024-12-12,Delivered,Credit Card,95699.33,89.54,2874.16,BHOPAL,
ORD0020025,CUST009034,2025-07-03,2025-07-06,canceled,UPI,0,380.38,1996.4,Pune,
ORD0020026,CUST008894,07-05-2025,2025/18/05,cancelled,N/A,71286.75,60.9,,surat,
ORD0020027,CUST004788,2023-12-10,2023-12-14,cancelled,UPI ,18165.74,9999,4301.39,Bhopal,
ORD0020028,CUST001758,2026-06-01,,returned,,64770.84,406.08,2054.19,Indore,
ORD0020029,CUST003643,2024-12-02,2024-12-11,cancelled,Cod,10415.88,,3889.57,Hyderabad,
ORD0020030,CUST000283,2024-02-09,2024-02-21,Delivered,EMI,31339.86,171.64,10275.73,Bangalore ,
ORD0020031,CUST000219,2024-11-16,2024-11-28,NA,,2947.15,-50,446.05,Mumbai,
ORD0020032,CUST000966,2023-07-04,2023-07-08,NA,Wallet,131396.71,,38890.23,nagpur,
ORD0020033,CUST001730,2024-09-29,2024-10-07,Delivered,,95712.91,226.94,27894.45,Nagpur,
ORD0020034,CUST000693,2023-07-28,2023-08-02,returned,EMI,16761.17,12.81,,Bhopal,
ORD0020035,CUST002794,2025-04-28,2025-05-05,Cancelled,Net Banking,30688.64,491.34,2915.23,Kolkata,
ORD0020036,CUST005501,2023-08-21,2023-08-27,canceled,UPI ,71963.67,288.78,19873.45,Kolkata,SALE30
ORD0020037,CUST005993,2023-06-16,2023-06-24,shipped,Cash on Delivery,9999999,51.66,15975.37,Pune,
ORD0020038,CUST003695,2023-12-08,2023-12-18,CANCELLED,,89898.98,211.27,25600.62,Mumbai,SALE37
ORD0020039,CUST009352,2024-08-12,22-08-2024,CANCELLED,EMI,9999999,499.8,7404.04,Lucknow,
ORD0020040,CUST007388,2023-09-02,2023-09-06,DELIVERED,COD,4406.76,370.6,,Bangalore,
ORD0020041,CUST008875,2023-10-11,2023-10-18,NA,COD,71062.49,475.43,24125.35,Kolkata ,
ORD0020042,CUST006881,2023-06-19,2023-06-24,canceled,Cod,64742.73,406.62,3839.68,Mumbai,
ORD0020043,CUST009305,2026-01-21,2026-01-22,NA,Cash on Delivery,15216.03,338.46,1144.58, Lucknow,
ORD0020044,CUST006346,2023-11-06,2023-11-15,delivered,Wallet,105525.29,488.77,20911.16,Mumbai,
ORD0020045,CUST009356,03-12-2025,2025-12-07,SHIPPED,Cod,2750.79,412.93,765.0,Patna,
ORD0020046,CUST008492,2025-05-19,2025-05-31,SHIPPED,UPI ,50633.21,415.53,,Bhopal,
ORD0020047,CUST007728,2023-10-20,2023-10-22,Returned,COD,72115.24,469.56,17278.55,Bangalore,
ORD0020048,CUST000322,2023-12-01,2023-12-09,DELIVERED,Card,,140.93,,bhopal,
ORD0020049,CUST001074,2023-08-31,2023-09-08,canceled,Credit Card,31251.44,452.46,8697.54,Chennai,
ORD0020050,CUST006881,2023-12-16,2023-12-18,Cancelled,Cash on Delivery,33186.88,34.35,1633.57,Kolkata,SALE26
ORD0020051,CUST005811,2025-11-21,,In Transit,N/A,96050.02,302.66,11115.16,Bhopal,
ORD0020052,CUST009442,2026-03-23,2026-03-27,shipped,UPI,76450.24,200.86,,Pune,
ORD0020053,CUST003775,2025-02-18,2025-02-26,canceled,UPI,114882.33,361.36,1984.54,Surat,
ORD0020054,CUST002295,2024-05-31,2024-06-01,shipped,online,2320.73,383.73,751.5,Kolkata,
ORD0020055,CUST006136,2025/22/10,2025/23/10,NA,Wallet,83767.98,304.56,29522.61,Surat,
ORD0020056,CUST004185,2023-12-24,2023-12-28,cancelled,credit card,110242.16,428.56,30152.27,KOLKATA,
ORD0020057,CUST004426,2024-07-27,2024-08-06,shipped,N/A,61981.52,211.82,6702.2,Patna,
ORD0020058,CUST008305,2023/19/10,2023-11-02,SHIPPED,UPI,147679.74,199.47,29560.4,Patna,
ORD0020059,CUST004359,2024-06-05,2024-06-14,NA,Net Banking,129795.41,238.51,35657.58,chennai,SALE60
ORD0020060,CUST005345,2023-07-26,31-07-2023,returned,UPI ,22892.39,363.08,7204.99,patna,
ORD0020061,CUST009740,2024-11-15,2024-11-21,Processing,online,140942.99,62.49,,Surat,
ORD0020062,CUST005056,2026-01-22,2026-01-27,Shipped,Debit Card,6472.91,337.38,891.99,INDORE,
ORD0020063,CUST000571,,,,Net Banking,144036.58,141.45,30304.82,chennai,SALE49
ORD0020064,CUST005724,2026-04-08,,Cancelled,Credit Card,120451.83,449.22,8809.46,Mumbai,
ORD0020065,CUST001394,,2025-07-01,Pending,COD,,487.99,28410.91,Lucknow,SALE02
ORD0020066,CUST008731,2023-11-14,15-11-2023,SHIPPED,Card,9999999,252.16,13050.63,Ahmedabad,
ORD0020067,CUST007186,02-12-2025,2025-12-06,DELIVERED,Debit Card,143628.78,152.08,,Indore,SALE00
ORD0020068,CUST007767,,2023-12-19,returned,COD,92778.0,21.24,15754.2,Delhi,
ORD0020069,CUST99436,2023-07-20,2023-07-29,canceled,N/A,130108.58,123.34,31435.57,Lucknow,
ORD0020070,CUST004268,2025/16/10,21-10-2025,CANCELLED,Wallet,104590.11,230.34,31057.73,Patna,
ORD0020071,CUST003560,2026-05-13,2026-05-17,shipped,UPI,37884.5,478.37,8090.39,Bangalore,
ORD0020072,CUST004362,2024-11-28,,shipped,N/A,33941.87,158.83,9183.34,Chennai,
ORD0020073,CUST002710,2026-04-02,13-04-2026,Returned,upi,21854.67,21.75,7711.7,Nagpur ,
ORD0020074,CUST009006,2023-11-12,2023-11-15,Processing,EMI,27054.26,195.8,1928.08,Patna,
ORD0020075,CUST008595,21-04-2025,2025-05-01,Returned,Net Banking,45062.57,,7029.3,bangalore,
ORD0020076,CUST005574,2025-09-11,2025-09-21,cancelled,Net Banking,89823.11,66.59,6225.32,Bhopal,
ORD0020077,CUST009949,2024/24/03,2024-04-07,Shipped,N/A,148816.79,359.19,29354.3,Pune,SALE04
ORD0020078,CUST000193,,2024-06-17,In Transit,UPI ,17115.31,-50,5934.63,Ahmedabad,SALE14
ORD0020079,CUST006931,2023-10-17,2023-10-20,CANCELLED,Debit Card,31126.66,475.1,8909.84,Ahmedabad,
ORD0020080,CUST009477,2023-11-23,2023-12-08,Pending,credit card,10886.88,493.89,850.8,AHMEDABAD,
ORD0020081,CUST006242,05/02/2025,2025-02-16,Delivered,online,11852.21,-50,3699.7,Lucknow,
ORD0020082,CUST003207,2024-09-29,2024/10/10,Delivered,online,59160.21,279.69,1356.24,Delhi,
ORD0020083,CUST008231,2025-08-18,2025-08-19,Processing,Wallet,,24.18,1236.23,JAIPUR,
ORD0020084,CUST006767,2024-01-20,2024-01-21,CANCELLED,Debit Card,19580.89,392.65,,Lucknow,
ORD0020085,CUST002164,2024-11-21,26/11/2024,Shipped,upi,78820.0,410.22,24742.62,Lucknow ,
ORD0020086,CUST000951,2023-10-30,2023-11-03,canceled,credit card,102531.03,435.45,35834.85,Lucknow,
ORD0020087,CUST009061,26/02/2024,,Delivered,Cod,146870.01,308.45,,Ahmedabad,
ORD0020088,CUST008041,2025-07-11,2025-07-25,CANCELLED,Credit Card,142896.54,100.6,24714.07,Hyderabad,
ORD0020089,CUST005942,2024-05-03,2024-05-15,NA,Debit Card,73310.34,134.22,20028.18,Hyderabad,SALE37
ORD0020090,CUST007357,23/07/2025,2025-08-05,shipped,,43086.29,88.84,12177.44,pune,SALE56
ORD0020091,CUST002515,2026-03-23,2026-04-07,Delivered,upi,-29154.71,61.46,2349.3,Surat,SALE99
ORD0020092,CUST003807,2025-04-02,17-04-2025,,Cash on Delivery,132622.94,331.97,20647.75,Ahmedabad,SALE71
ORD0020093,CUST007109,2024-01-20,2024-01-24,Cancelled,Debit Card,102082.48,249.17,16694.87,,
ORD0020094,CUST009427,2023-12-04,2023-12-19,CANCELLED,UPI ,-68874.63,94.54,21149.31,Bangalore,SALE43
ORD0020095,CUST001839,2025-02-24,,DELIVERED,Card,109166.52,246.5,6406.37,Pune,SALE59
ORD0020096,CUST002850,2023-12-22,2024-01-05,Pending,Wallet,11275.09,478.5,1716.26,Indore,
ORD0020097,CUST007549,2023-06-11,2023-06-17,canceled,Cod,18442.18,465.08,7276.72,Ahmedabad,SALE27
ORD0020098,CUST009963,2023/20/08,26-08-2023,canceled,UPI,0,449.43,22586.97,Ahmedabad,
ORD0020099,CUST006241,2023-09-22,2023-10-04,canceled,Net Banking,140592.94,403.12,,Mumbai,
ORD0020100,CUST004282,2023-07-18,2023-08-02,Cancelled,Cash on Delivery,128753.66,144.61,15705.47,Mumbai,
ORD0020101,CUST003997,2024-07-13,2024-07-26,SHIPPED,COD,64083.1,144.8,24050.42,Bangalore,SALE01
ORD0020102,CUST007168,2023-10-27,2023-11-11,In Transit,Wallet,68871.72,253.78,1204.64,mumbai,SALE56
ORD0020103,CUST002142,2024-01-29,2024-02-01,In Transit,,71619.45,132.69,25959.14,Jaipur,
ORD0020104,CUST004074,03-07-2023,2023-07-04,SHIPPED,N/A,98682.05,354.82,37985.7,Pune,
ORD0020105,CUST001564,,2025-09-08,cancelled,N/A,37766.39,213.61,3708.65,Mumbai,
ORD0020106,CUST001615,2024-08-21,,cancelled,Cash on Delivery,0,123.75,,Surat,
ORD0020107,CUST001453,2025-01-04,2025-01-13,Shipped,Card,21072.93,301.74,5733.25,Chennai,
ORD0020108,CUST001722,,2025-07-04,In Transit,EMI,40268.78,38.15,12054.23,Mumbai,
ORD0020109,CUST009215,19/05/2025,2025-05-21,SHIPPED,Cod,9999999,64.36,4796.16,Patna,
ORD0020110,CUST002361,,2023-12-20,NA,EMI,4850.06,,1439.62,Indore,
ORD0020111,CUST009519,2025-09-22,2025-09-25,,Net Banking,16806.07,41.08,2477.66,Indore,
ORD0020112,CUST003343,,2025-11-04,Delivered,Cod,51705.49,75.57,8850.76,SURAT,
ORD0020113,CUST006636,2026/04/04,10-04-2026,Returned,UPI ,11493.11,175.52,2730.69,Ahmedabad,
ORD0020114,CUST000198,2023-12-05,2023-12-07,NA,UPI ,38888.3,51.72,14932.11,Lucknow,
ORD0020115,CUST009455,2024/24/11,2024-11-27,canceled,EMI,42840.97,63.39,9967.05,Bhopal,SALE62
ORD0020116,CUST008570,2026-05-25,2026-06-04,Pending,Credit Card,120071.34,47.98,41707.04,Kolkata,
ORD0020117,CUST001677,2024-12-12,,delivered,N/A,19922.56,446.79,2104.57,Lucknow ,
ORD0020118,CUST000050,2024-02-17,2024-02-28,delivered,Cod,42735.29,413.79,12730.86,Chennai,
ORD0020119,CUST001078,2025-01-02,2025-01-10,Shipped,Cash on Delivery,116403.1,111.02,16608.24,Nagpur ,SALE69
ORD0020120,CUST000212,2024-10-08,2024-10-16,Returned,credit card,0,238.41,16119.71,Chennai,
ORD0020121,CUST001606,02/04/2024,,canceled,credit card,124422.34,,48176.09,Lucknow ,
ORD0020122,CUST004622,2025-02-13,,shipped,Cod,124390.4,-50,40106.84,Chennai,SALE20
ORD0020123,CUST004930,2024-05-15,,cancelled,Card,43660.26,67.81,16296.42,surat,SALE62
ORD0020124,CUST005161,2024-06-10,11-06-2024,SHIPPED,Wallet,41789.35,418.62,,Surat,
ORD0020125,CUST001585,2025-12-03,2025-12-06,cancelled,Card,121753.34,37.62,44065.39,Patna,
ORD0020126,CUST009489,2024-07-07,2024-07-11,In Transit,Debit Card,35436.5,208.96,7816.16,PATNA,
ORD0020127,CUST008641,2025-11-25,,SHIPPED,Card,12885.19,304.4,,Bangalore,SALE67
ORD0020128,CUST009051,2024-11-10,2024-11-12,Shipped,N/A,86407.44,438.54,5163.08,Surat,
ORD0020129,CUST008643,14-07-2023,2023/19/07,Delivered,upi,71604.39,210.38,19065.78,Pune,
ORD0020130,CUST008231,2025-12-03,2025-12-16,CANCELLED,COD,108901.02,79.92,12694.37,Ahmedabad,
ORD0020131,CUST007368,2024-12-11,2024-12-13,canceled,EMI,85924.42,457.87,18000.49,SURAT,
ORD0020132,CUST005564,19-03-2025,2025-04-01,cancelled,UPI ,12868.96,250.65,3954.06,Surat,
ORD0020133,CUST99344,2024-02-17,2024-02-19,canceled,Debit Card,116579.04,142.81,25581.64,Hyderabad,SALE67
ORD0020134,CUST005510,2024-02-15,,Shipped,Debit Card,-114590.89,223.02,26860.8,Lucknow,SALE67
ORD0020135,CUST008626,,2024-08-03,DELIVERED,COD,0,258.14,20030.25,Ahmedabad ,
ORD0020136,CUST002759,,2025-03-06,Cancelled,Cash on Delivery,36068.3,142.16,10693.56,Chennai,
ORD0020137,CUST008284,2025-07-23,,In Transit,online,-51577.6,107.73,10058.04,Lucknow,SALE26
ORD0020138,CUST009493,2023-10-30,2023-11-09,In Transit,credit card,64401.16,91.08,23335.03,CHENNAI,
ORD0020139,CUST009724,2023-09-04,2023-09-09,returned,Card,-141747.58,136.57,44550.09,indore,
ORD0020140,CUST008560,2025-08-07,20-08-2025,DELIVERED,upi,128052.67,-50,45691.03,Delhi,
ORD0020141,CUST006122,,2024-12-27,SHIPPED,EMI,46080.14,320.62,2966.22,SURAT,
ORD0020142,CUST009855,,2026-04-18,cancelled,UPI,24566.71,378.96,5218.5,Ahmedabad,
ORD0020143,CUST007649,2025-08-10,2025-08-25,NA,COD,0,15.96,7936.14,Bhopal ,
ORD0020144,CUST004795,2025-10-16,2025-10-29,Shipped,Credit Card,148850.15,139.07,37467.41,Indore,
ORD0020145,CUST003265,2024/28/07,2024-07-29,Processing,Debit Card,36056.33,113.07,9307.65,Lucknow,
ORD0020146,CUST003853,2025/01/03,,Pending,UPI ,57462.65,462.48,7675.48,Jaipur,SALE16
ORD0020147,CUST003043,15/11/2023,2023-11-29,Cancelled,COD,25739.08,338.79,861.28,KOLKATA,SALE08
ORD0020148,CUST000787,2023-12-25,2023-12-27,Processing,Cash on Delivery,35182.65,109.95,11868.6,chennai,
ORD0020149,CUST008592,2025-08-22,2025/23/08,returned,Credit Card,42873.24,399.25,15253.59,Chennai,
ORD0020150,CUST008507,21-07-2025,2025-07-27,Returned,Credit Card,119012.94,352.91,47336.54,Pune,SALE53
ORD0020151,CUST007172,2023-07-30,2023/06/08,SHIPPED,UPI ,,267.95,5773.72,Surat,
ORD0020152,CUST005287,2024-03-03,2024-03-18,canceled,Debit Card,115890.49,96.3,41292.75,Pune,
ORD0020153,CUST005379,2025-08-23,,Cancelled,COD,50093.62,49.75,8815.47,Bhopal,
ORD0020154,CUST002722,2024-01-10,2024-01-13,delivered,Card,69377.61,,11860.38,Bhopal,
ORD0020155,CUST008284,2025-05-10,2025-05-13,Processing,Net Banking,47633.75,222.66,2459.54,Jaipur,
ORD0020156,CUST005151,2024-12-17,,returned,Debit Card,100215.99,276.41,, Delhi,
ORD0020157,CUST007692,2023-07-24,2023-08-02,Pending,Cod,-130328.11,219.22,,Delhi,
ORD0020158,CUST004243,25/03/2026,,shipped,Wallet,59899.88,361.97,,jaipur,
ORD0020159,CUST99518,2024-04-02,,NA,Debit Card,3891.12,165.95,1115.35,Lucknow,SALE31
ORD0020160,CUST005450,2024-04-24,,returned,Card,6311.19,206.86,1747.01,Kolkata ,
ORD0020161,CUST008560,2025-11-17,2025-11-26,In Transit,credit card,112433.66,189.91,2330.94,Nagpur,SALE54
ORD0020162,CUST001217,,2024-11-16,delivered,UPI ,131805.23,347.33,3133.5,Patna,
ORD0020163,CUST007798,2025-11-06,2025-11-14,shipped,Wallet,118478.72,9999,45317.22,LUCKNOW,
ORD0020164,CUST003781,2023-08-30,2023/11/09,Pending,Debit Card,38320.63,417.07,8609.13,Mumbai,SALE82
ORD0020165,CUST005652,,,returned,Debit Card,117970.4,431.26,32018.42,Patna,SALE15
ORD0020166,CUST000890,,29/07/2025,delivered,Net Banking,90528.85,-50,15086.97,jaipur,
ORD0020167,CUST004804,2024-01-13,2024-01-14,Processing,EMI,103212.09,,21267.06,Pune,
ORD0020168,CUST008730,2023-12-20,2023-12-21,delivered,credit card,20974.37,13.4,1732.11,hyderabad,
ORD0020169,CUST006394,2023-06-27,2023-06-28,shipped,UPI ,11558.34,201.99,3637.48,Mumbai,
ORD0020170,CUST001777,2024-09-17,,DELIVERED,Card,30848.73,290.85,,Lucknow ,
ORD0020171,CUST001799,2023-09-29,2023-10-03,delivered,Cash on Delivery,110726.83,29.8,9317.08,Hyderabad,SALE78
ORD0020172,CUST001797,2024-10-19,2024-11-01,Pending,Cash on Delivery,61506.47,266.67,19378.99,delhi,
ORD0020173,CUST007554,,2025-07-13,cancelled,Credit Card,129374.3,379.74,17044.96,Jaipur,
ORD0020174,CUST009803,2026-02-06,2026-02-17,Cancelled,Card,61410.26,193.63,5392.73,Pune,
ORD0020175,CUST005513,,2025-07-02,Delivered,credit card,120814.15,206.33,2982.89,,SALE71
ORD0020176,CUST000400,2023-11-04,2023-11-11,canceled,upi,21879.59,190.24,628.69,Mumbai,
